Date,duct_static,supply_vfd_speed
2022-12-23 12:57:00,0.7507100442701272,78
2022-12-23 13:12:00,0.8507100442701272,77
2022-12-23 13:27:00,0.7507100442701272,78
2022-12-23 13:42:00,0.6507100442701272,79
2022-12-23 13:57:00,0.7507100442701272,78
2022-12-23 14:12:00,0.8507100442701272,79
2022-12-23 14:27:00,0.9507100442701272,78
2022-12-23 14:42:00,1.0507100442701272,77
2022-12-23 14:57:00,1.1507100442701272,78
2022-12-23 15:12:00,1.0507100442701272,77
2022-12-23 15:27:00,1.1507100442701272,78
2022-12-23 15:42:00,1.2507100442701273,77
2022-12-23 15:57:00,1.1507100442701272,78
2022-12-23 16:12:00,1.2507100442701273,79
2022-12-23 16:27:00,1.1507100442701272,80
2022-12-23 16:42:00,1.2507100442701273,79
2022-12-23 16:57:00,1.1507100442701272,78
2022-12-23 17:12:00,1.0507100442701272,79
2022-12-23 17:27:00,0.9507100442701272,80
2022-12-23 17:42:00,0.8507100442701272,79
2022-12-23 17:57:00,0.9507100442701272,78
2022-12-23 18:12:00,1.0507100442701272,77
2022-12-23 18:27:00,0.9507100442701272,78
2022-12-23 18:42:00,0.8507100442701272,77
2022-12-23 18:57:00,0.7507100442701272,76
2022-12-23 19:12:00,0.8507100442701272,75
2022-12-23 19:27:00,0.7507100442701272,76
2022-12-23 19:42:00,0.8507100442701272,75
2022-12-23 19:57:00,0.9507100442701272,74
2022-12-23 20:12:00,1.0507100442701272,73
2022-12-23 20:27:00,1.1507100442701272,74
2022-12-23 20:42:00,1.2507100442701273,75
2022-12-23 20:57:00,1.1507100442701272,74
2022-12-23 21:12:00,1.2507100442701273,73
2022-12-23 21:27:00,1.3507100442701274,72
2022-12-23 21:42:00,1.4507100442701275,73
2022-12-23 21:57:00,1.5507100442701276,74
2022-12-23 22:12:00,1.4507100442701275,73
2022-12-23 22:27:00,1.3507100442701274,72
2022-12-23 22:42:00,1.2507100442701273,73
2022-12-23 22:57:00,1.3507100442701274,72
2022-12-23 23:12:00,1.2507100442701273,71
2022-12-23 23:27:00,1.1507100442701272,70
2022-12-23 23:42:00,1.2507100442701273,69
2022-12-23 23:57:00,1.3507100442701274,70
2022-12-24 00:12:00,1.4507100442701275,69
2022-12-24 00:27:00,1.3507100442701274,68
2022-12-24 00:42:00,1.4507100442701275,69
2022-12-24 00:57:00,1.3507100442701274,68
2022-12-24 01:12:00,1.2507100442701273,69
2022-12-24 01:27:00,1.3507100442701274,70
2022-12-24 01:42:00,1.2507100442701273,69
2022-12-24 01:57:00,1.3507100442701274,68
2022-12-24 02:12:00,1.4507100442701275,69
2022-12-24 02:27:00,1.5507100442701276,68
2022-12-24 02:42:00,1.4507100442701275,67
2022-12-24 02:57:00,1.3507100442701274,68
2022-12-24 03:12:00,1.2507100442701273,67
2022-12-24 03:27:00,1.3507100442701274,66
2022-12-24 03:42:00,1.2507100442701273,67
2022-12-24 03:57:00,1.1507100442701272,66
2022-12-24 04:12:00,1.0507100442701272,67
2022-12-24 04:27:00,0.9507100442701272,68
2022-12-24 04:42:00,1.0507100442701272,69
2022-12-24 04:57:00,0.9507100442701272,68
2022-12-24 05:12:00,0.8507100442701272,67
2022-12-24 05:27:00,0.7507100442701272,66
2022-12-24 05:42:00,0.8507100442701272,67
2022-12-24 05:57:00,0.9507100442701272,66
2022-12-24 06:12:00,0.8507100442701272,65
2022-12-24 06:27:00,0.7507100442701272,64
2022-12-24 06:42:00,0.6507100442701272,65
2022-12-24 06:57:00,0.7507100442701272,66
2022-12-24 07:12:00,0.6507100442701272,65
2022-12-24 07:27:00,0.7507100442701272,64
2022-12-24 07:42:00,0.6507100442701272,65
2022-12-24 07:57:00,0.5507100442701273,64
2022-12-24 08:12:00,0.6507100442701272,65
2022-12-24 08:27:00,0.7507100442701272,64
2022-12-24 08:42:00,0.6507100442701272,65
2022-12-24 08:57:00,0.5507100442701273,66
2022-12-24 09:12:00,0.4507100442701273,67
2022-12-24 09:27:00,0.3507100442701273,66
2022-12-24 09:42:00,0.4507100442701273,67
2022-12-24 09:57:00,0.3507100442701273,68
2022-12-24 10:12:00,0.4507100442701273,67
2022-12-24 10:27:00,0.5507100442701273,66
2022-12-24 10:42:00,0.6507100442701272,65
2022-12-24 10:57:00,0.7507100442701272,66
2022-12-24 11:12:00,0.6507100442701272,67
2022-12-24 11:27:00,0.5507100442701273,68
2022-12-24 11:42:00,0.4507100442701273,69
2022-12-24 11:57:00,0.3507100442701273,70
2022-12-24 12:12:00,0.4507100442701273,71
2022-12-24 12:27:00,0.5507100442701273,70
2022-12-24 12:42:00,0.4507100442701273,71
2022-12-24 12:57:00,0.3507100442701273,72
2022-12-24 13:12:00,0.25071004427012733,71
2022-12-24 13:27:00,0.3507100442701273,72
2022-12-24 13:42:00,0.4507100442701273,71
2022-12-24 13:57:00,0.5507100442701273,70
2022-12-24 14:12:00,0.6507100442701272,71
2022-12-24 14:27:00,0.7507100442701272,72
2022-12-24 14:42:00,0.8507100442701272,71
2022-12-24 14:57:00,0.9507100442701272,72
2022-12-24 15:12:00,0.8507100442701272,71
2022-12-24 15:27:00,0.9507100442701272,70
2022-12-24 15:42:00,0.8507100442701272,71
2022-12-24 15:57:00,0.7507100442701272,70
2022-12-24 16:12:00,0.6507100442701272,71
2022-12-24 16:27:00,0.7507100442701272,72
2022-12-24 16:42:00,0.6507100442701272,71
2022-12-24 16:57:00,0.7507100442701272,72
2022-12-24 17:12:00,0.8507100442701272,71
2022-12-24 17:27:00,0.7507100442701272,72
2022-12-24 17:42:00,0.8507100442701272,73
2022-12-24 17:57:00,0.9507100442701272,72
2022-12-24 18:12:00,0.8507100442701272,73
2022-12-24 18:27:00,0.7507100442701272,72
2022-12-24 18:42:00,0.8507100442701272,73
2022-12-24 18:57:00,0.9507100442701272,72
2022-12-24 19:12:00,1.0507100442701272,71
2022-12-24 19:27:00,0.9507100442701272,72
2022-12-24 19:42:00,1.0507100442701272,73
2022-12-24 19:57:00,1.1507100442701272,74
2022-12-24 20:12:00,1.0507100442701272,73
2022-12-24 20:27:00,0.9507100442701272,74
2022-12-24 20:42:00,0.8507100442701272,73
2022-12-24 20:57:00,0.9507100442701272,72
2022-12-24 21:12:00,0.8507100442701272,73
2022-12-24 21:27:00,0.7507100442701272,72
2022-12-24 21:42:00,0.6507100442701272,71
2022-12-24 21:57:00,0.5507100442701273,72
2022-12-24 22:12:00,0.4507100442701273,71
2022-12-24 22:27:00,0.3507100442701273,70
2022-12-24 22:42:00,0.4507100442701273,71
2022-12-24 22:57:00,0.3507100442701273,70
2022-12-24 23:12:00,0.25071004427012733,71
2022-12-24 23:27:00,0.15071004427012732,70
2022-12-24 23:42:00,0.25071004427012733,71
2022-12-24 23:57:00,0.15071004427012732,70
2022-12-25 00:12:00,0.25071004427012733,71
2022-12-25 00:27:00,0.3507100442701273,70
2022-12-25 00:42:00,0.25071004427012733,69
2022-12-25 00:57:00,0.3507100442701273,70
2022-12-25 01:12:00,0.4507100442701273,71
2022-12-25 01:27:00,0.5507100442701273,70
2022-12-25 01:42:00,0.4507100442701273,69
2022-12-25 01:57:00,0.3507100442701273,68
2022-12-25 02:12:00,0.25071004427012733,67
2022-12-25 02:27:00,0.15071004427012732,68
2022-12-25 02:42:00,0.25071004427012733,67
2022-12-25 02:57:00,0.15071004427012732,68
2022-12-25 03:12:00,0.25071004427012733,69
2022-12-25 03:27:00,0.15071004427012732,68
2022-12-25 03:42:00,0.05071004427012732,69
2022-12-25 03:57:00,0.15071004427012732,68
2022-12-25 04:12:00,0.05071004427012732,67
2022-12-25 04:27:00,0.9507100442701273,66
2022-12-25 04:42:00,1.0507100442701274,67
2022-12-25 04:57:00,0.9507100442701274,66
2022-12-25 05:12:00,0.8507100442701274,67
2022-12-25 05:27:00,0.9507100442701274,68
2022-12-25 05:42:00,0.8507100442701274,67
2022-12-25 05:57:00,0.7507100442701274,68
2022-12-25 06:12:00,0.8507100442701274,67
2022-12-25 06:27:00,0.9507100442701274,68
2022-12-25 06:42:00,0.8507100442701274,67
2022-12-25 06:57:00,0.7507100442701274,66
2022-12-25 07:12:00,0.8507100442701274,67
2022-12-25 07:27:00,0.7507100442701274,68
2022-12-25 07:42:00,0.6507100442701275,67
2022-12-25 07:57:00,0.7507100442701274,68
2022-12-25 08:12:00,0.6507100442701275,69
2022-12-25 08:27:00,0.5507100442701275,70
2022-12-25 08:42:00,0.4507100442701275,69
2022-12-25 08:57:00,0.35071004427012753,68
2022-12-25 09:12:00,0.4507100442701275,67
2022-12-25 09:27:00,0.5507100442701275,68
2022-12-25 09:42:00,0.6507100442701275,69
2022-12-25 09:57:00,0.5507100442701275,68
2022-12-25 10:12:00,0.4507100442701275,67
2022-12-25 10:27:00,0.35071004427012753,68
2022-12-25 10:42:00,0.4507100442701275,69
2022-12-25 10:57:00,0.35071004427012753,70
2022-12-25 11:12:00,0.4507100442701275,71
2022-12-25 11:27:00,0.5507100442701275,72
2022-12-25 11:42:00,0.4507100442701275,71
2022-12-25 11:57:00,0.35071004427012753,72
2022-12-25 12:12:00,0.4507100442701275,71
2022-12-25 12:27:00,0.35071004427012753,70
2022-12-25 12:42:00,0.4507100442701275,69
2022-12-25 12:57:00,0.5507100442701275,68
2022-12-25 13:12:00,0.6507100442701275,67
2022-12-25 13:27:00,0.7507100442701274,66
2022-12-25 13:42:00,0.6507100442701275,67
2022-12-25 13:57:00,0.7507100442701274,68
2022-12-25 14:12:00,0.8507100442701274,67
2022-12-25 14:27:00,0.9507100442701274,66
2022-12-25 14:42:00,0.8507100442701274,67
2022-12-25 14:57:00,0.9507100442701274,66
2022-12-25 15:12:00,0.8507100442701274,67
2022-12-25 15:27:00,0.7507100442701274,68
2022-12-25 15:42:00,0.6507100442701275,69
2022-12-25 15:57:00,0.7507100442701274,68
2022-12-25 16:12:00,0.8507100442701274,67
2022-12-25 16:27:00,0.9507100442701274,66
2022-12-25 16:42:00,0.8507100442701274,65
2022-12-25 16:57:00,0.7507100442701274,66
2022-12-25 17:12:00,0.6507100442701275,67
2022-12-25 17:27:00,0.5507100442701275,68
2022-12-25 17:42:00,0.4507100442701275,69
2022-12-25 17:57:00,0.35071004427012753,70
2022-12-25 18:12:00,0.25071004427012755,71
2022-12-25 18:27:00,0.35071004427012753,72
2022-12-25 18:42:00,0.25071004427012755,71
2022-12-25 18:57:00,0.35071004427012753,72
2022-12-25 19:12:00,0.4507100442701275,71
2022-12-25 19:27:00,0.5507100442701275,72
2022-12-25 19:42:00,0.4507100442701275,71
2022-12-25 19:57:00,0.5507100442701275,72
2022-12-25 20:12:00,0.4507100442701275,73
2022-12-25 20:27:00,0.35071004427012753,72
2022-12-25 20:42:00,0.4507100442701275,71
2022-12-25 20:57:00,0.5507100442701275,70
2022-12-25 21:12:00,0.6507100442701275,71
2022-12-25 21:27:00,0.5507100442701275,72
2022-12-25 21:42:00,0.4507100442701275,73
2022-12-25 21:57:00,0.5507100442701275,72
2022-12-25 22:12:00,0.4507100442701275,73
2022-12-25 22:27:00,0.35071004427012753,72
2022-12-25 22:42:00,0.4507100442701275,71
2022-12-25 22:57:00,0.35071004427012753,72
2022-12-25 23:12:00,0.4507100442701275,73
2022-12-25 23:27:00,0.35071004427012753,74
2022-12-25 23:42:00,0.4507100442701275,73
2022-12-25 23:57:00,0.5507100442701275,72
2022-12-26 00:12:00,0.4507100442701275,71
2022-12-26 00:27:00,0.5507100442701275,70
2022-12-26 00:42:00,0.4507100442701275,69
2022-12-26 00:57:00,0.35071004427012753,70
2022-12-26 01:12:00,0.4507100442701275,71
2022-12-26 01:27:00,0.35071004427012753,70
2022-12-26 01:42:00,0.25071004427012755,69
2022-12-26 01:57:00,0.35071004427012753,70
2022-12-26 02:12:00,0.4507100442701275,69
2022-12-26 02:27:00,0.5507100442701275,68
2022-12-26 02:42:00,0.6507100442701275,67
2022-12-26 02:57:00,0.5507100442701275,68
2022-12-26 03:12:00,0.4507100442701275,69
2022-12-26 03:27:00,0.5507100442701275,68
2022-12-26 03:42:00,0.4507100442701275,67
2022-12-26 03:57:00,0.5507100442701275,68
2022-12-26 04:12:00,0.6507100442701275,69
2022-12-26 04:27:00,0.5507100442701275,70
2022-12-26 04:42:00,0.6507100442701275,71
2022-12-26 04:57:00,0.5507100442701275,70
2022-12-26 05:12:00,0.4507100442701275,71
2022-12-26 05:27:00,0.35071004427012753,70
2022-12-26 05:42:00,0.4507100442701275,71
2022-12-26 05:57:00,0.5507100442701275,70
2022-12-26 06:12:00,0.4507100442701275,71
2022-12-26 06:27:00,0.35071004427012753,72
2022-12-26 06:42:00,0.4507100442701275,73
2022-12-26 06:57:00,0.5507100442701275,74
2022-12-26 07:12:00,0.6507100442701275,75
2022-12-26 07:27:00,0.5507100442701275,74
2022-12-26 07:42:00,0.4507100442701275,73
2022-12-26 07:57:00,0.35071004427012753,74
2022-12-26 08:12:00,0.4507100442701275,75
2022-12-26 08:27:00,0.5507100442701275,76
2022-12-26 08:42:00,0.6507100442701275,77
2022-12-26 08:57:00,0.5507100442701275,78
2022-12-26 09:12:00,0.4507100442701275,79
2022-12-26 09:27:00,0.5507100442701275,78
2022-12-26 09:42:00,0.4507100442701275,79
2022-12-26 09:57:00,0.35071004427012753,78
2022-12-26 10:12:00,0.25071004427012755,77
2022-12-26 10:27:00,0.15071004427012755,78
2022-12-26 10:42:00,0.25071004427012755,77
2022-12-26 10:57:00,0.35071004427012753,78
2022-12-26 11:12:00,0.25071004427012755,77
2022-12-26 11:27:00,0.35071004427012753,76
2022-12-26 11:42:00,0.25071004427012755,77
2022-12-26 11:57:00,0.35071004427012753,76
2022-12-26 12:12:00,0.4507100442701275,77
2022-12-26 12:27:00,0.5507100442701275,76
2022-12-26 12:42:00,0.4507100442701275,75
2022-12-26 12:57:00,0.5507100442701275,74
2022-12-26 13:12:00,0.4507100442701275,75
2022-12-26 13:27:00,0.5507100442701275,74
2022-12-26 13:42:00,0.6507100442701275,75
2022-12-26 13:57:00,0.5507100442701275,76
2022-12-26 14:12:00,0.6507100442701275,75
2022-12-26 14:27:00,0.7507100442701274,74
2022-12-26 14:42:00,0.6507100442701275,73
2022-12-26 14:57:00,0.7507100442701274,74
2022-12-26 15:12:00,0.8507100442701274,75
2022-12-26 15:27:00,0.9507100442701274,74
2022-12-26 15:42:00,0.8507100442701274,73
2022-12-26 15:57:00,0.9507100442701274,74
2022-12-26 16:12:00,1.0507100442701274,73
2022-12-26 16:27:00,1.1507100442701275,74
2022-12-26 16:42:00,1.0507100442701274,73
2022-12-26 16:57:00,0.9507100442701274,74
2022-12-26 17:12:00,1.0507100442701274,75
2022-12-26 17:27:00,0.9507100442701274,74
2022-12-26 17:42:00,1.0507100442701274,73
2022-12-26 17:57:00,1.1507100442701275,72
2022-12-26 18:12:00,1.2507100442701276,73
2022-12-26 18:27:00,1.1507100442701275,72
2022-12-26 18:42:00,1.2507100442701276,71
2022-12-26 18:57:00,1.3507100442701276,70
2022-12-26 19:12:00,1.2507100442701276,69
2022-12-26 19:27:00,1.3507100442701276,68
2022-12-26 19:42:00,1.2507100442701276,69
2022-12-26 19:57:00,1.3507100442701276,68
2022-12-26 20:12:00,1.2507100442701276,67
2022-12-26 20:27:00,1.3507100442701276,68
2022-12-26 20:42:00,1.4507100442701277,69
2022-12-26 20:57:00,1.3507100442701276,68
2022-12-26 21:12:00,1.2507100442701276,67
2022-12-26 21:27:00,1.3507100442701276,68
2022-12-26 21:42:00,1.4507100442701277,69
2022-12-26 21:57:00,1.5507100442701278,68
2022-12-26 22:12:00,1.650710044270128,67
2022-12-26 22:27:00,1.5507100442701278,66
2022-12-26 22:42:00,1.650710044270128,65
2022-12-26 22:57:00,1.750710044270128,66
2022-12-26 23:12:00,1.650710044270128,67
2022-12-26 23:27:00,1.5507100442701278,66
2022-12-26 23:42:00,1.4507100442701277,67
2022-12-26 23:57:00,1.3507100442701276,66
2022-12-27 00:12:00,1.4507100442701277,65
2022-12-27 00:27:00,1.5507100442701278,66
2022-12-27 00:42:00,1.650710044270128,65
2022-12-27 00:57:00,1.5507100442701278,64
2022-12-27 01:12:00,1.4507100442701277,63
2022-12-27 01:27:00,1.5507100442701278,64
2022-12-27 01:42:00,1.650710044270128,63
2022-12-27 01:57:00,1.750710044270128,62
2022-12-27 02:12:00,1.650710044270128,61
2022-12-27 02:27:00,1.750710044270128,62
2022-12-27 02:42:00,1.850710044270128,61
2022-12-27 02:57:00,1.750710044270128,62
2022-12-27 03:12:00,1.850710044270128,61
2022-12-27 03:27:00,1.9507100442701282,60
2022-12-27 03:42:00,1.850710044270128,61
2022-12-27 03:57:00,1.750710044270128,60
2022-12-27 04:12:00,1.850710044270128,61
2022-12-27 04:27:00,1.750710044270128,62
2022-12-27 04:42:00,1.850710044270128,61
2022-12-27 04:57:00,1.9507100442701282,62
2022-12-27 05:12:00,1.050710044270128,61
2022-12-27 05:27:00,1.1507100442701281,60
2022-12-27 05:42:00,1.050710044270128,59
2022-12-27 05:57:00,0.9507100442701281,58
2022-12-27 06:12:00,0.8507100442701281,59
2022-12-27 06:27:00,0.7507100442701281,60
2022-12-27 06:42:00,0.8507100442701281,61
2022-12-27 06:57:00,0.9507100442701281,60
2022-12-27 07:12:00,1.050710044270128,59
2022-12-27 07:27:00,1.1507100442701281,58
2022-12-27 07:42:00,1.2507100442701282,59
2022-12-27 07:57:00,1.1507100442701281,58
2022-12-27 08:12:00,1.050710044270128,59
2022-12-27 08:27:00,0.9507100442701281,58
2022-12-27 08:42:00,1.050710044270128,59
2022-12-27 08:57:00,1.1507100442701281,60
2022-12-27 09:12:00,1.2507100442701282,61
2022-12-27 09:27:00,1.1507100442701281,60
2022-12-27 09:42:00,1.050710044270128,61
2022-12-27 09:57:00,1.1507100442701281,60
2022-12-27 10:12:00,1.2507100442701282,59
2022-12-27 10:27:00,1.3507100442701283,60
2022-12-27 10:42:00,1.4507100442701284,59
2022-12-27 10:57:00,1.3507100442701283,60
2022-12-27 11:12:00,1.2507100442701282,59
2022-12-27 11:27:00,1.3507100442701283,60
2022-12-27 11:42:00,1.4507100442701284,59
2022-12-27 11:57:00,1.3507100442701283,60
2022-12-27 12:12:00,1.2507100442701282,61
2022-12-27 12:27:00,1.1507100442701281,60
2022-12-27 12:42:00,1.050710044270128,61
2022-12-27 12:57:00,1.1507100442701281,60
2022-12-27 13:12:00,1.050710044270128,59
2022-12-27 13:27:00,0.9507100442701281,60
2022-12-27 13:42:00,1.050710044270128,61
2022-12-27 13:57:00,1.1507100442701281,62
2022-12-27 14:12:00,1.2507100442701282,63
2022-12-27 14:27:00,1.3507100442701283,64
2022-12-27 14:42:00,1.2507100442701282,65
2022-12-27 14:57:00,1.1507100442701281,66
2022-12-27 15:12:00,1.050710044270128,67
2022-12-27 15:27:00,1.1507100442701281,68
2022-12-27 15:42:00,1.2507100442701282,69
2022-12-27 15:57:00,1.3507100442701283,70
2022-12-27 16:12:00,1.4507100442701284,71
2022-12-27 16:27:00,1.3507100442701283,72
2022-12-27 16:42:00,1.2507100442701282,71
2022-12-27 16:57:00,1.1507100442701281,70
2022-12-27 17:12:00,1.2507100442701282,71
2022-12-27 17:27:00,1.3507100442701283,70
2022-12-27 17:42:00,1.2507100442701282,71
2022-12-27 17:57:00,1.1507100442701281,70
2022-12-27 18:12:00,1.050710044270128,69
2022-12-27 18:27:00,0.9507100442701281,68
2022-12-27 18:42:00,1.050710044270128,67
2022-12-27 18:57:00,0.9507100442701281,68
2022-12-27 19:12:00,0.8507100442701281,67
2022-12-27 19:27:00,0.9507100442701281,68
2022-12-27 19:42:00,0.8507100442701281,69
2022-12-27 19:57:00,0.9507100442701281,70
2022-12-27 20:12:00,1.050710044270128,71
2022-12-27 20:27:00,0.9507100442701281,70
2022-12-27 20:42:00,0.8507100442701281,71
2022-12-27 20:57:00,0.7507100442701281,72
2022-12-27 21:12:00,0.6507100442701281,73
2022-12-27 21:27:00,0.7507100442701281,74
2022-12-27 21:42:00,0.6507100442701281,73
2022-12-27 21:57:00,0.7507100442701281,72
2022-12-27 22:12:00,0.8507100442701281,71
2022-12-27 22:27:00,0.9507100442701281,72
2022-12-27 22:42:00,0.8507100442701281,71
2022-12-27 22:57:00,0.9507100442701281,70
2022-12-27 23:12:00,0.8507100442701281,69
2022-12-27 23:27:00,0.9507100442701281,70
2022-12-27 23:42:00,0.8507100442701281,71
2022-12-27 23:57:00,0.7507100442701281,70
2022-12-28 00:12:00,0.6507100442701281,71
2022-12-28 00:27:00,0.7507100442701281,72
2022-12-28 00:42:00,0.8507100442701281,73
2022-12-28 00:57:00,0.9507100442701281,72
2022-12-28 01:12:00,1.050710044270128,71
2022-12-28 01:27:00,1.1507100442701281,70
2022-12-28 01:42:00,1.050710044270128,69
2022-12-28 01:57:00,1.1507100442701281,70
2022-12-28 02:12:00,1.050710044270128,69
2022-12-28 02:27:00,1.1507100442701281,68
2022-12-28 02:42:00,1.050710044270128,69
2022-12-28 02:57:00,1.1507100442701281,70
2022-12-28 03:12:00,1.2507100442701282,71
2022-12-28 03:27:00,1.1507100442701281,70
2022-12-28 03:42:00,1.2507100442701282,71
2022-12-28 03:57:00,1.1507100442701281,70
2022-12-28 04:12:00,1.050710044270128,69
2022-12-28 04:27:00,0.9507100442701281,68
2022-12-28 04:42:00,1.050710044270128,69
2022-12-28 04:57:00,0.9507100442701281,68
2022-12-28 05:12:00,0.8507100442701281,67
2022-12-28 05:27:00,0.9507100442701281,68
2022-12-28 05:42:00,0.8507100442701281,69
2022-12-28 05:57:00,0.9507100442701281,70
2022-12-28 06:12:00,0.8507100442701281,71
2022-12-28 06:27:00,0.7507100442701281,70
2022-12-28 06:42:00,0.6507100442701281,69
2022-12-28 06:57:00,0.5507100442701282,70
2022-12-28 07:12:00,0.4507100442701282,69
2022-12-28 07:27:00,0.3507100442701282,70
2022-12-28 07:42:00,0.2507100442701282,71
2022-12-28 07:57:00,0.1507100442701282,72
2022-12-28 08:12:00,0.05071004427012821,71
2022-12-28 08:27:00,0.9507100442701282,70
2022-12-28 08:42:00,0.8507100442701282,71
2022-12-28 08:57:00,0.9507100442701282,72
2022-12-28 09:12:00,1.0507100442701283,73
