Date,sat,mat
2023-01-17 15:24:00,73,75
2023-01-17 15:39:00,74,74
2023-01-17 15:54:00,73,73
2023-01-17 16:09:00,72,74
2023-01-17 16:24:00,71,73
2023-01-17 16:39:00,72,72
2023-01-17 16:54:00,73,71
2023-01-17 17:09:00,74,70
2023-01-17 17:24:00,73,70
2023-01-17 17:39:00,72,71
2023-01-17 17:54:00,73,72
2023-01-17 18:09:00,72,71
2023-01-17 18:24:00,71,72
2023-01-17 18:39:00,72,73
2023-01-17 18:54:00,73,74
2023-01-17 19:09:00,72,75
2023-01-17 19:24:00,71,74
2023-01-17 19:39:00,70,73
2023-01-17 19:54:00,71,72
2023-01-17 20:09:00,72,71
2023-01-17 20:24:00,71,72
2023-01-17 20:39:00,70,71
2023-01-17 20:54:00,69,72
2023-01-17 21:09:00,70,71
2023-01-17 21:24:00,71,72
2023-01-17 21:39:00,72,73
2023-01-17 21:54:00,73,74
2023-01-17 22:09:00,74,75
2023-01-17 22:24:00,75,76
2023-01-17 22:39:00,74,77
2023-01-17 22:54:00,73,76
2023-01-17 23:09:00,74,77
2023-01-17 23:24:00,73,76
2023-01-17 23:39:00,72,75
2023-01-17 23:54:00,71,74
2023-01-18 00:09:00,70,75
2023-01-18 00:24:00,71,76
2023-01-18 00:39:00,70,77
2023-01-18 00:54:00,69,78
2023-01-18 01:09:00,70,77
2023-01-18 01:24:00,69,76
2023-01-18 01:39:00,70,75
2023-01-18 01:54:00,69,76
2023-01-18 02:09:00,70,75
2023-01-18 02:24:00,69,74
2023-01-18 02:39:00,68,75
2023-01-18 02:54:00,67,74
2023-01-18 03:09:00,66,73
2023-01-18 03:24:00,67,72
2023-01-18 03:39:00,68,71
2023-01-18 03:54:00,69,70
2023-01-18 04:09:00,70,71
2023-01-18 04:24:00,71,72
2023-01-18 04:39:00,70,73
2023-01-18 04:54:00,69,74
2023-01-18 05:09:00,70,75
2023-01-18 05:24:00,69,76
2023-01-18 05:39:00,68,77
2023-01-18 05:54:00,67,78
2023-01-18 06:09:00,66,77
2023-01-18 06:24:00,67,78
2023-01-18 06:39:00,66,77
2023-01-18 06:54:00,65,78
2023-01-18 07:09:00,64,79
2023-01-18 07:24:00,63,78
2023-01-18 07:39:00,64,77
2023-01-18 07:54:00,65,78
2023-01-18 08:09:00,66,77
2023-01-18 08:24:00,67,78
2023-01-18 08:39:00,66,79
2023-01-18 08:54:00,65,78
2023-01-18 09:09:00,64,79
2023-01-18 09:24:00,65,78
2023-01-18 09:39:00,66,79
2023-01-18 09:54:00,67,80
2023-01-18 10:09:00,68,80
2023-01-18 10:24:00,69,79
2023-01-18 10:39:00,70,80
2023-01-18 10:54:00,69,80
2023-01-18 11:09:00,68,79
2023-01-18 11:24:00,67,80
2023-01-18 11:39:00,66,79
2023-01-18 11:54:00,67,78
2023-01-18 12:09:00,68,77
2023-01-18 12:24:00,67,78
2023-01-18 12:39:00,66,77
2023-01-18 12:54:00,67,76
2023-01-18 13:09:00,68,77
2023-01-18 13:24:00,67,76
2023-01-18 13:39:00,68,75
2023-01-18 13:54:00,67,76
2023-01-18 14:09:00,66,77
2023-01-18 14:24:00,65,78
2023-01-18 14:39:00,66,77
2023-01-18 14:54:00,65,78
2023-01-18 15:09:00,66,79
2023-01-18 15:24:00,67,78
2023-01-18 15:39:00,66,79
2023-01-18 15:54:00,67,78
2023-01-18 16:09:00,68,79
2023-01-18 16:24:00,67,80
2023-01-18 16:39:00,68,79
2023-01-18 16:54:00,69,80
2023-01-18 17:09:00,70,80
2023-01-18 17:24:00,69,79
2023-01-18 17:39:00,68,80
2023-01-18 17:54:00,69,79
2023-01-18 18:09:00,68,78
2023-01-18 18:24:00,67,77
2023-01-18 18:39:00,68,78
2023-01-18 18:54:00,69,77
2023-01-18 19:09:00,68,76
2023-01-18 19:24:00,69,77
2023-01-18 19:39:00,68,78
2023-01-18 19:54:00,69,79
2023-01-18 20:09:00,70,78
2023-01-18 20:24:00,69,77
2023-01-18 20:39:00,68,76
2023-01-18 20:54:00,67,75
2023-01-18 21:09:00,68,74
2023-01-18 21:24:00,69,75
2023-01-18 21:39:00,70,76
2023-01-18 21:54:00,71,75
2023-01-18 22:09:00,70,74
2023-01-18 22:24:00,69,75
2023-01-18 22:39:00,70,74
2023-01-18 22:54:00,69,73
2023-01-18 23:09:00,68,74
2023-01-18 23:24:00,69,73
2023-01-18 23:39:00,70,74
2023-01-18 23:54:00,71,73
2023-01-19 00:09:00,70,72
2023-01-19 00:24:00,69,73
2023-01-19 00:39:00,68,74
2023-01-19 00:54:00,69,75
2023-01-19 01:09:00,68,74
2023-01-19 01:24:00,67,75
2023-01-19 01:39:00,68,74
2023-01-19 01:54:00,69,73
2023-01-19 02:09:00,70,72
2023-01-19 02:24:00,71,71
2023-01-19 02:39:00,70,72
2023-01-19 02:54:00,69,73
2023-01-19 03:09:00,68,74
2023-01-19 03:24:00,69,75
2023-01-19 03:39:00,70,74
2023-01-19 03:54:00,71,75
2023-01-19 04:09:00,70,74
2023-01-19 04:24:00,69,73
2023-01-19 04:39:00,68,74
2023-01-19 04:54:00,69,75
2023-01-19 05:09:00,70,76
2023-01-19 05:24:00,69,75
2023-01-19 05:39:00,68,76
2023-01-19 05:54:00,69,77
2023-01-19 06:09:00,68,78
2023-01-19 06:24:00,69,77
2023-01-19 06:39:00,70,76
2023-01-19 06:54:00,69,75
2023-01-19 07:09:00,70,74
2023-01-19 07:24:00,69,75
2023-01-19 07:39:00,68,76
2023-01-19 07:54:00,69,75
2023-01-19 08:09:00,68,76
2023-01-19 08:24:00,67,75
2023-01-19 08:39:00,68,74
2023-01-19 08:54:00,67,73
2023-01-19 09:09:00,66,72
2023-01-19 09:24:00,65,73
2023-01-19 09:39:00,66,72
2023-01-19 09:54:00,65,71
2023-01-19 10:09:00,64,70
2023-01-19 10:24:00,63,71
2023-01-19 10:39:00,62,70
2023-01-19 10:54:00,63,71
2023-01-19 11:09:00,62,70
2023-01-19 11:24:00,61,71
2023-01-19 11:39:00,62,72
2023-01-19 11:54:00,61,73
2023-01-19 12:09:00,60,74
2023-01-19 12:24:00,61,73
2023-01-19 12:39:00,62,74
2023-01-19 12:54:00,61,73
2023-01-19 13:09:00,60,74
2023-01-19 13:24:00,61,73
2023-01-19 13:39:00,62,72
2023-01-19 13:54:00,61,71
2023-01-19 14:09:00,60,72
2023-01-19 14:24:00,60,71
2023-01-19 14:39:00,60,72
2023-01-19 14:54:00,60,71
2023-01-19 15:09:00,60,70
2023-01-19 15:24:00,60,70
2023-01-19 15:39:00,60,71
2023-01-19 15:54:00,60,70
2023-01-19 16:09:00,61,71
2023-01-19 16:24:00,60,72
2023-01-19 16:39:00,60,71
2023-01-19 16:54:00,61,72
2023-01-19 17:09:00,60,73
2023-01-19 17:24:00,61,72
2023-01-19 17:39:00,62,71
2023-01-19 17:54:00,61,70
2023-01-19 18:09:00,60,70
2023-01-19 18:24:00,60,70
2023-01-19 18:39:00,61,71
2023-01-19 18:54:00,62,70
2023-01-19 19:09:00,63,70
2023-01-19 19:24:00,64,71
2023-01-19 19:39:00,65,70
2023-01-19 19:54:00,66,70
2023-01-19 20:09:00,65,70
2023-01-19 20:24:00,66,71
2023-01-19 20:39:00,65,70
2023-01-19 20:54:00,64,71
2023-01-19 21:09:00,63,70
2023-01-19 21:24:00,64,71
2023-01-19 21:39:00,65,70
2023-01-19 21:54:00,66,71
2023-01-19 22:09:00,65,72
2023-01-19 22:24:00,64,73
2023-01-19 22:39:00,65,74
2023-01-19 22:54:00,66,75
2023-01-19 23:09:00,65,74
2023-01-19 23:24:00,64,75
2023-01-19 23:39:00,65,74
2023-01-19 23:54:00,64,73
2023-01-20 00:09:00,65,74
2023-01-20 00:24:00,66,75
2023-01-20 00:39:00,67,76
2023-01-20 00:54:00,66,77
2023-01-20 01:09:00,65,76
2023-01-20 01:24:00,66,75
2023-01-20 01:39:00,67,76
2023-01-20 01:54:00,66,77
2023-01-20 02:09:00,67,78
2023-01-20 02:24:00,68,77
2023-01-20 02:39:00,67,78
2023-01-20 02:54:00,66,79
2023-01-20 03:09:00,65,80
2023-01-20 03:24:00,66,80
2023-01-20 03:39:00,65,80
2023-01-20 03:54:00,64,80
2023-01-20 04:09:00,65,79
2023-01-20 04:24:00,64,80
2023-01-20 04:39:00,63,80
2023-01-20 04:54:00,62,79
2023-01-20 05:09:00,61,80
2023-01-20 05:24:00,62,79
2023-01-20 05:39:00,61,80
2023-01-20 05:54:00,60,79
2023-01-20 06:09:00,60,80
2023-01-20 06:24:00,61,80
2023-01-20 06:39:00,60,80
2023-01-20 06:54:00,60,80
2023-01-20 07:09:00,60,80
2023-01-20 07:24:00,61,79
2023-01-20 07:39:00,62,78
2023-01-20 07:54:00,61,77
2023-01-20 08:09:00,60,76
2023-01-20 08:24:00,61,75
2023-01-20 08:39:00,60,76
2023-01-20 08:54:00,60,77
2023-01-20 09:09:00,61,78
2023-01-20 09:24:00,60,79
2023-01-20 09:39:00,60,80
2023-01-20 09:54:00,61,80
2023-01-20 10:09:00,62,80
2023-01-20 10:24:00,61,79
2023-01-20 10:39:00,60,78
2023-01-20 10:54:00,61,79
2023-01-20 11:09:00,62,78
2023-01-20 11:24:00,61,77
2023-01-20 11:39:00,62,76
2023-01-20 11:54:00,63,77
2023-01-20 12:09:00,62,76
2023-01-20 12:24:00,61,77
2023-01-20 12:39:00,62,76
2023-01-20 12:54:00,61,77
2023-01-20 13:09:00,62,76
2023-01-20 13:24:00,61,75
2023-01-20 13:39:00,60,76
2023-01-20 13:54:00,60,77
2023-01-20 14:09:00,61,78
2023-01-20 14:24:00,60,79
2023-01-20 14:39:00,60,78
2023-01-20 14:54:00,61,77
2023-01-20 15:09:00,60,78
2023-01-20 15:24:00,61,79
2023-01-20 15:39:00,60,78
2023-01-20 15:54:00,61,77
2023-01-20 16:09:00,60,78
2023-01-20 16:24:00,60,79
2023-01-20 16:39:00,60,80
2023-01-20 16:54:00,60,79
2023-01-20 17:09:00,60,78
2023-01-20 17:24:00,60,79
2023-01-20 17:39:00,61,78
2023-01-20 17:54:00,60,77
2023-01-20 18:09:00,61,76
2023-01-20 18:24:00,60,77
2023-01-20 18:39:00,61,78
2023-01-20 18:54:00,62,79
2023-01-20 19:09:00,63,78
2023-01-20 19:24:00,64,77
2023-01-20 19:39:00,65,76
2023-01-20 19:54:00,64,77
2023-01-20 20:09:00,65,78
2023-01-20 20:24:00,64,79
2023-01-20 20:39:00,65,78
2023-01-20 20:54:00,66,79
2023-01-20 21:09:00,65,80
2023-01-20 21:24:00,64,80
2023-01-20 21:39:00,65,80
2023-01-20 21:54:00,64,79
2023-01-20 22:09:00,63,80
2023-01-20 22:24:00,62,80
2023-01-20 22:39:00,61,79
2023-01-20 22:54:00,62,78
2023-01-20 23:09:00,61,79
2023-01-20 23:24:00,60,78
2023-01-20 23:39:00,61,79
2023-01-20 23:54:00,60,80
2023-01-21 00:09:00,61,79
2023-01-21 00:24:00,60,80
2023-01-21 00:39:00,61,80
2023-01-21 00:54:00,62,79
2023-01-21 01:09:00,63,78
2023-01-21 01:24:00,62,79
2023-01-21 01:39:00,63,80
2023-01-21 01:54:00,62,79
2023-01-21 02:09:00,63,80
2023-01-21 02:24:00,62,79
2023-01-21 02:39:00,61,78
2023-01-21 02:54:00,62,79
2023-01-21 03:09:00,61,80
2023-01-21 03:24:00,60,80
2023-01-21 03:39:00,60,80
2023-01-21 03:54:00,61,79
2023-01-21 04:09:00,62,80
2023-01-21 04:24:00,61,79
2023-01-21 04:39:00,62,78
2023-01-21 04:54:00,63,77
2023-01-21 05:09:00,62,76
2023-01-21 05:24:00,63,77
2023-01-21 05:39:00,62,76
2023-01-21 05:54:00,61,77
2023-01-21 06:09:00,60,78
2023-01-21 06:24:00,61,79
2023-01-21 06:39:00,60,80
2023-01-21 06:54:00,60,80
2023-01-21 07:09:00,61,80
2023-01-21 07:24:00,62,80
2023-01-21 07:39:00,63,79
2023-01-21 07:54:00,64,78
2023-01-21 08:09:00,63,79
2023-01-21 08:24:00,62,80
2023-01-21 08:39:00,63,79
2023-01-21 08:54:00,64,78
2023-01-21 09:09:00,65,79
2023-01-21 09:24:00,64,78
2023-01-21 09:39:00,63,79
2023-01-21 09:54:00,64,80
2023-01-21 10:09:00,63,79
2023-01-21 10:24:00,64,78
2023-01-21 10:39:00,63,77
2023-01-21 10:54:00,62,78
2023-01-21 11:09:00,63,79
2023-01-21 11:24:00,62,80
2023-01-21 11:39:00,61,80
2023-01-21 11:54:00,62,80
2023-01-21 12:09:00,63,79
2023-01-21 12:24:00,64,78
2023-01-21 12:39:00,63,79
2023-01-21 12:54:00,64,78
2023-01-21 13:09:00,63,79
2023-01-21 13:24:00,64,80
2023-01-21 13:39:00,63,79
2023-01-21 13:54:00,64,80
2023-01-21 14:09:00,65,79
2023-01-21 14:24:00,64,80
2023-01-21 14:39:00,65,80
2023-01-21 14:54:00,66,80
2023-01-21 15:09:00,67,79
2023-01-21 15:24:00,68,80
2023-01-21 15:39:00,69,80
2023-01-21 15:54:00,70,79
2023-01-21 16:09:00,71,80
2023-01-21 16:24:00,72,80
2023-01-21 16:39:00,71,80
2023-01-21 16:54:00,70,80
2023-01-21 17:09:00,69,79
2023-01-21 17:24:00,70,78
2023-01-21 17:39:00,71,77
2023-01-21 17:54:00,72,76
2023-01-21 18:09:00,73,77
2023-01-21 18:24:00,72,78
2023-01-21 18:39:00,73,79
2023-01-21 18:54:00,74,80
2023-01-21 19:09:00,73,80
2023-01-21 19:24:00,72,80
2023-01-21 19:39:00,73,80
2023-01-21 19:54:00,74,79
2023-01-21 20:09:00,73,80
2023-01-21 20:24:00,74,79
2023-01-21 20:39:00,75,80
2023-01-21 20:54:00,74,80
2023-01-21 21:09:00,73,80
2023-01-21 21:24:00,74,80
2023-01-21 21:39:00,75,79
2023-01-21 21:54:00,76,78
2023-01-21 22:09:00,75,79
2023-01-21 22:24:00,74,80
2023-01-21 22:39:00,73,79
2023-01-21 22:54:00,72,78
2023-01-21 23:09:00,73,77
2023-01-21 23:24:00,74,78
2023-01-21 23:39:00,75,79
2023-01-21 23:54:00,76,80
2023-01-22 00:09:00,75,79
2023-01-22 00:24:00,74,78
2023-01-22 00:39:00,73,79
2023-01-22 00:54:00,72,80
2023-01-22 01:09:00,71,79
2023-01-22 01:24:00,70,80
2023-01-22 01:39:00,71,80
2023-01-22 01:54:00,72,79
2023-01-22 02:09:00,73,78
2023-01-22 02:24:00,74,77
2023-01-22 02:39:00,75,76
2023-01-22 02:54:00,74,77
2023-01-22 03:09:00,73,76
2023-01-22 03:24:00,72,77
2023-01-22 03:39:00,73,78
2023-01-22 03:54:00,72,79
2023-01-22 04:09:00,71,80
2023-01-22 04:24:00,70,80
2023-01-22 04:39:00,69,79
2023-01-22 04:54:00,70,78
2023-01-22 05:09:00,71,77
2023-01-22 05:24:00,70,78
2023-01-22 05:39:00,69,79
2023-01-22 05:54:00,68,78
2023-01-22 06:09:00,69,79
2023-01-22 06:24:00,68,80
2023-01-22 06:39:00,67,79
2023-01-22 06:54:00,68,78
2023-01-22 07:09:00,69,79
2023-01-22 07:24:00,68,80
2023-01-22 07:39:00,67,79
2023-01-22 07:54:00,68,80
2023-01-22 08:09:00,69,79
2023-01-22 08:24:00,68,78
2023-01-22 08:39:00,69,77
2023-01-22 08:54:00,70,76
2023-01-22 09:09:00,69,75
2023-01-22 09:24:00,68,76
2023-01-22 09:39:00,69,77
2023-01-22 09:54:00,68,78
2023-01-22 10:09:00,69,77
2023-01-22 10:24:00,68,78
2023-01-22 10:39:00,69,79
2023-01-22 10:54:00,68,80
2023-01-22 11:09:00,67,79
2023-01-22 11:24:00,66,80
2023-01-22 11:39:00,67,79
2023-01-22 11:54:00,66,80
2023-01-22 12:09:00,67,79
2023-01-22 12:24:00,68,78
2023-01-22 12:39:00,69,77
2023-01-22 12:54:00,68,76
2023-01-22 13:09:00,69,75
2023-01-22 13:24:00,70,76
2023-01-22 13:39:00,69,75
2023-01-22 13:54:00,68,74
2023-01-22 14:09:00,67,75
2023-01-22 14:24:00,66,76
2023-01-22 14:39:00,67,77
2023-01-22 14:54:00,68,76
2023-01-22 15:09:00,69,77
2023-01-22 15:24:00,70,78
2023-01-22 15:39:00,69,79
2023-01-22 15:54:00,70,80
2023-01-22 16:09:00,71,79
2023-01-22 16:24:00,72,78
2023-01-22 16:39:00,73,79
2023-01-22 16:54:00,74,80
2023-01-22 17:09:00,73,80
2023-01-22 17:24:00,74,80
2023-01-22 17:39:00,73,80
2023-01-22 17:54:00,72,79
2023-01-22 18:09:00,73,80
2023-01-22 18:24:00,72,79
2023-01-22 18:39:00,71,78
2023-01-22 18:54:00,70,77
2023-01-22 19:09:00,71,78
2023-01-22 19:24:00,70,79
2023-01-22 19:39:00,71,78
2023-01-22 19:54:00,72,79
2023-01-22 20:09:00,71,80
2023-01-22 20:24:00,72,79
2023-01-22 20:39:00,73,80
2023-01-22 20:54:00,72,80
2023-01-22 21:09:00,71,79
2023-01-22 21:24:00,72,80
2023-01-22 21:39:00,73,79
2023-01-22 21:54:00,74,80
2023-01-22 22:09:00,73,79
2023-01-22 22:24:00,74,78
2023-01-22 22:39:00,75,79
2023-01-22 22:54:00,74,80
2023-01-22 23:09:00,73,80
2023-01-22 23:24:00,74,79
2023-01-22 23:39:00,75,78
2023-01-22 23:54:00,74,77
2023-01-23 00:09:00,73,78
2023-01-23 00:24:00,74,77
2023-01-23 00:39:00,75,78
2023-01-23 00:54:00,74,79
2023-01-23 01:09:00,75,78
2023-01-23 01:24:00,76,79
2023-01-23 01:39:00,77,80
2023-01-23 01:54:00,78,79
2023-01-23 02:09:00,79,78
2023-01-23 02:24:00,80,77
2023-01-23 02:39:00,79,76
2023-01-23 02:54:00,78,77
2023-01-23 03:09:00,79,76
2023-01-23 03:24:00,80,75
2023-01-23 03:39:00,79,76
2023-01-23 03:54:00,78,77
2023-01-23 04:09:00,79,78
2023-01-23 04:24:00,78,77
2023-01-23 04:39:00,79,76
2023-01-23 04:54:00,78,77
2023-01-23 05:09:00,77,76
2023-01-23 05:24:00,76,75
2023-01-23 05:39:00,75,76
2023-01-23 05:54:00,74,75
2023-01-23 06:09:00,75,76
2023-01-23 06:24:00,74,77
2023-01-23 06:39:00,73,78
2023-01-23 06:54:00,74,79
2023-01-23 07:09:00,73,80
2023-01-23 07:24:00,74,80
2023-01-23 07:39:00,73,79
2023-01-23 07:54:00,72,78
2023-01-23 08:09:00,73,77
2023-01-23 08:24:00,72,78
2023-01-23 08:39:00,73,77
2023-01-23 08:54:00,74,78
2023-01-23 09:09:00,75,79
2023-01-23 09:24:00,74,80
2023-01-23 09:39:00,75,80
2023-01-23 09:54:00,74,79
2023-01-23 10:09:00,73,78
2023-01-23 10:24:00,74,79
2023-01-23 10:39:00,75,78
2023-01-23 10:54:00,76,77
2023-01-23 11:09:00,77,76
2023-01-23 11:24:00,78,75
2023-01-23 11:39:00,79,74
2023-01-23 11:54:00,80,73
2023-01-23 12:09:00,79,74
2023-01-23 12:24:00,80,75
2023-01-23 12:39:00,81,76
2023-01-23 12:54:00,80,77
2023-01-23 13:09:00,79,76
2023-01-23 13:24:00,78,77
2023-01-23 13:39:00,77,78
2023-01-23 13:54:00,78,77
2023-01-23 14:09:00,79,76
2023-01-23 14:24:00,78,77
2023-01-23 14:39:00,79,76
2023-01-23 14:54:00,80,75
2023-01-23 15:09:00,81,74
2023-01-23 15:24:00,82,75
2023-01-23 15:39:00,83,76
2023-01-23 15:54:00,84,77
2023-01-23 16:09:00,83,76
2023-01-23 16:24:00,84,75
2023-01-23 16:39:00,83,76
2023-01-23 16:54:00,84,75
2023-01-23 17:09:00,83,76
2023-01-23 17:24:00,82,75
2023-01-23 17:39:00,81,74
2023-01-23 17:54:00,80,73
2023-01-23 18:09:00,79,72
2023-01-23 18:24:00,78,73
2023-01-23 18:39:00,79,74
2023-01-23 18:54:00,78,73
2023-01-23 19:09:00,79,72
2023-01-23 19:24:00,78,73
2023-01-23 19:39:00,77,74
2023-01-23 19:54:00,78,73
2023-01-23 20:09:00,79,72
2023-01-23 20:24:00,78,71
2023-01-23 20:39:00,79,72
2023-01-23 20:54:00,80,71
2023-01-23 21:09:00,81,72
2023-01-23 21:24:00,80,73
2023-01-23 21:39:00,79,74
2023-01-23 21:54:00,80,73
2023-01-23 22:09:00,81,72
2023-01-23 22:24:00,80,71
2023-01-23 22:39:00,81,70
2023-01-23 22:54:00,82,71
2023-01-23 23:09:00,81,72
2023-01-23 23:24:00,82,71
2023-01-23 23:39:00,81,70
2023-01-23 23:54:00,80,70
2023-01-24 00:09:00,81,70
2023-01-24 00:24:00,80,71
2023-01-24 00:39:00,81,70
2023-01-24 00:54:00,82,71
2023-01-24 01:09:00,81,70
2023-01-24 01:24:00,82,71
2023-01-24 01:39:00,83,72
2023-01-24 01:54:00,82,73
2023-01-24 02:09:00,83,74
2023-01-24 02:24:00,82,73
2023-01-24 02:39:00,83,74
2023-01-24 02:54:00,84,73
2023-01-24 03:09:00,85,74
2023-01-24 03:24:00,84,73
2023-01-24 03:39:00,85,74
2023-01-24 03:54:00,84,75
2023-01-24 04:09:00,83,76
2023-01-24 04:24:00,84,77
2023-01-24 04:39:00,83,76
2023-01-24 04:54:00,82,77
2023-01-24 05:09:00,81,78
2023-01-24 05:24:00,80,79
2023-01-24 05:39:00,79,80
2023-01-24 05:54:00,78,79
2023-01-24 06:09:00,77,78
2023-01-24 06:24:00,76,77
2023-01-24 06:39:00,75,78
2023-01-24 06:54:00,76,77
2023-01-24 07:09:00,75,76
2023-01-24 07:24:00,74,77
2023-01-24 07:39:00,75,78
2023-01-24 07:54:00,76,79
2023-01-24 08:09:00,75,78
2023-01-24 08:24:00,74,77
2023-01-24 08:39:00,75,78
2023-01-24 08:54:00,76,79
2023-01-24 09:09:00,77,80
2023-01-24 09:24:00,78,79
2023-01-24 09:39:00,79,78
2023-01-24 09:54:00,78,77
2023-01-24 10:09:00,79,78
2023-01-24 10:24:00,78,77
2023-01-24 10:39:00,77,78
2023-01-24 10:54:00,78,79
2023-01-24 11:09:00,79,80
2023-01-24 11:24:00,78,79
2023-01-24 11:39:00,77,78
2023-01-24 11:54:00,76,77
2023-01-24 12:09:00,75,76
2023-01-24 12:24:00,74,77
2023-01-24 12:39:00,75,76
2023-01-24 12:54:00,74,77
2023-01-24 13:09:00,75,78
2023-01-24 13:24:00,76,79
2023-01-24 13:39:00,77,80
2023-01-24 13:54:00,78,80
2023-01-24 14:09:00,79,79
2023-01-24 14:24:00,80,80
2023-01-24 14:39:00,81,80
2023-01-24 14:54:00,80,79
2023-01-24 15:09:00,81,78
2023-01-24 15:24:00,82,77
2023-01-24 15:39:00,83,76
2023-01-24 15:54:00,82,77
2023-01-24 16:09:00,81,78
2023-01-24 16:24:00,82,79
2023-01-24 16:39:00,81,80
2023-01-24 16:54:00,82,80
2023-01-24 17:09:00,83,79
2023-01-24 17:24:00,84,78
2023-01-24 17:39:00,83,79
2023-01-24 17:54:00,82,80
2023-01-24 18:09:00,83,80
2023-01-24 18:24:00,82,80
2023-01-24 18:39:00,81,79
2023-01-24 18:54:00,82,78
2023-01-24 19:09:00,83,77
2023-01-24 19:24:00,82,76
2023-01-24 19:39:00,83,77
2023-01-24 19:54:00,84,78
2023-01-24 20:09:00,85,79
2023-01-24 20:24:00,84,80
2023-01-24 20:39:00,85,80
2023-01-24 20:54:00,84,79
2023-01-24 21:09:00,83,80
2023-01-24 21:24:00,84,80
2023-01-24 21:39:00,85,80
2023-01-24 21:54:00,86,80
2023-01-24 22:09:00,87,80
2023-01-24 22:24:00,88,80
2023-01-24 22:39:00,87,80
2023-01-24 22:54:00,86,80
2023-01-24 23:09:00,85,79
2023-01-24 23:24:00,86,80
2023-01-24 23:39:00,87,80
2023-01-24 23:54:00,86,80
2023-01-25 00:09:00,87,80
2023-01-25 00:24:00,88,80
2023-01-25 00:39:00,89,80
2023-01-25 00:54:00,88,79
2023-01-25 01:09:00,89,78
2023-01-25 01:24:00,88,77
2023-01-25 01:39:00,87,76
