Date,kW
6/21/2013 19:30,55.6
6/21/2013 19:45,46.8
6/21/2013 20:00,45.2
6/21/2013 20:15,66
6/21/2013 20:30,70.6
6/21/2013 20:45,50.8
6/21/2013 21:00,47.8
6/21/2013 21:15,52.8
6/21/2013 21:30,60.8
6/21/2013 21:45,63.4
6/21/2013 22:00,56
6/21/2013 22:15,32.4
6/21/2013 22:30,30.8
6/21/2013 22:45,32
6/21/2013 23:00,31.6
6/21/2013 23:15,29.2
6/21/2013 23:30,29.6
6/21/2013 23:45,28.4
6/22/2013 0:00,29
6/22/2013 0:15,27.4
6/22/2013 0:30,27.8
6/22/2013 0:45,29.6
6/22/2013 1:00,27.6
6/22/2013 1:15,28.6
6/22/2013 1:30,29.2
6/22/2013 1:45,29.6
6/22/2013 2:00,27.4
6/22/2013 2:15,26.8
6/22/2013 2:30,27.8
6/22/2013 2:45,28.4
6/22/2013 3:00,26.8
6/22/2013 3:15,28
6/22/2013 3:30,29.8
6/22/2013 3:45,26.6
6/22/2013 4:00,28.4
6/22/2013 4:15,27.6
6/22/2013 4:30,28
6/22/2013 4:45,26.8
6/22/2013 5:00,31
6/22/2013 5:15,54.8
6/22/2013 5:30,63.6
6/22/2013 5:45,64.6
6/22/2013 6:00,50
6/22/2013 6:15,49.2
6/22/2013 6:30,49.4
6/22/2013 6:45,47
6/22/2013 7:00,52.6
6/22/2013 7:15,60.6
6/22/2013 7:30,54.4
6/22/2013 7:45,47
6/22/2013 8:00,53.4
6/22/2013 8:15,26.2
6/22/2013 8:30,26.6
6/22/2013 8:45,28
6/22/2013 9:00,25.2
6/22/2013 9:15,26.8
6/22/2013 9:30,25.8
6/22/2013 9:45,32.6
6/22/2013 10:00,33
6/22/2013 10:15,34.2
6/22/2013 10:30,32
6/22/2013 10:45,32.8
6/22/2013 11:00,33
6/22/2013 11:15,32.2
6/22/2013 11:30,26.8
6/22/2013 11:45,29.6
6/22/2013 12:00,26.8
6/22/2013 12:15,33.2
6/22/2013 12:30,32.8
6/22/2013 12:45,31.4
6/22/2013 13:00,25
6/22/2013 13:15,28.4
6/22/2013 13:30,24.8
6/22/2013 13:45,28.8
6/22/2013 14:00,23.8
6/22/2013 14:15,29.2
6/22/2013 14:30,23
6/22/2013 14:45,25.2
6/22/2013 15:00,30.6
6/22/2013 15:15,24.6
6/22/2013 15:30,26.6
6/22/2013 15:45,29
6/22/2013 16:00,24.8
6/22/2013 16:15,26.4
6/22/2013 16:30,28.4
6/22/2013 16:45,24.2
6/22/2013 17:00,30.2
6/22/2013 17:15,25.2
6/22/2013 17:30,26.6
6/22/2013 17:45,29.2
6/22/2013 18:00,28.2
6/22/2013 18:15,25.2
6/22/2013 18:30,31
6/22/2013 18:45,24.6
6/22/2013 19:00,26.8
6/22/2013 19:15,31.6
6/22/2013 19:30,26.8
6/22/2013 19:45,32.4
6/22/2013 20:00,33.4
6/22/2013 20:15,34
6/22/2013 20:30,37.8
6/22/2013 20:45,34.4
6/22/2013 21:00,35
6/22/2013 21:15,37
6/22/2013 21:30,36.6
6/22/2013 21:45,32.2
6/22/2013 22:00,37
6/22/2013 22:15,32.2
6/22/2013 22:30,35
6/22/2013 22:45,37.6
6/22/2013 23:00,32.2
6/22/2013 23:15,30.6
6/22/2013 23:30,31
6/22/2013 23:45,28.4
6/23/2013 0:00,29.2
6/23/2013 0:15,28
6/23/2013 0:30,27.8
6/23/2013 0:45,29.2
6/23/2013 1:00,29.6
6/23/2013 1:15,28.4
6/23/2013 1:30,28.4
6/23/2013 1:45,27.8
6/23/2013 2:00,27.8
6/23/2013 2:15,29.4
6/23/2013 2:30,27.6
6/23/2013 2:45,28.2
6/23/2013 3:00,28.8
6/23/2013 3:15,27
6/23/2013 3:30,28.2
6/23/2013 3:45,28
6/23/2013 4:00,28.2
6/23/2013 4:15,28.2
6/23/2013 4:30,27
6/23/2013 4:45,27
6/23/2013 5:00,28.8
6/23/2013 5:15,27
6/23/2013 5:30,45.4
6/23/2013 5:45,74
6/23/2013 6:00,73
6/23/2013 6:15,75
6/23/2013 6:30,65.4
6/23/2013 6:45,67.2
6/23/2013 7:00,45.8
6/23/2013 7:15,59
6/23/2013 7:30,66
6/23/2013 7:45,70.2
6/23/2013 8:00,62.4
6/23/2013 8:15,38.2
6/23/2013 8:30,38.2
6/23/2013 8:45,39.8
6/23/2013 9:00,46.2
6/23/2013 9:15,38.6
6/23/2013 9:30,43
6/23/2013 9:45,47
6/23/2013 10:00,49
6/23/2013 10:15,50.6
6/23/2013 10:30,52.2
6/23/2013 10:45,46.4
6/23/2013 11:00,47
6/23/2013 11:15,48.6
6/23/2013 11:30,54
6/23/2013 11:45,59.8
6/23/2013 12:00,51.2
6/23/2013 12:15,54
6/23/2013 12:30,54.4
6/23/2013 12:45,57.4
6/23/2013 13:00,54.2
6/23/2013 13:15,57.8
6/23/2013 13:30,53.2
6/23/2013 13:45,63.8
6/23/2013 14:00,53.6
6/23/2013 14:15,58.6
6/23/2013 14:30,54.4
6/23/2013 14:45,61.4
6/23/2013 15:00,62.2
6/23/2013 15:15,52.8
6/23/2013 15:30,57.4
6/23/2013 15:45,53.6
6/23/2013 16:00,45.6
6/23/2013 16:15,32.2
6/23/2013 16:30,37.8
6/23/2013 16:45,27.6
6/23/2013 17:00,29.6
6/23/2013 17:15,26.6
6/23/2013 17:30,24.4
6/23/2013 17:45,26
6/23/2013 18:00,27.2
6/23/2013 18:15,22.6
6/23/2013 18:30,22.4
6/23/2013 18:45,28
6/23/2013 19:00,22.8
6/23/2013 19:15,23.6
6/23/2013 19:30,27.8
6/23/2013 19:45,28.6
6/23/2013 20:00,28.4
6/23/2013 20:15,29.2
6/23/2013 20:30,31
6/23/2013 20:45,31.6
6/23/2013 21:00,32.4
6/23/2013 21:15,31.6
6/23/2013 21:30,34.4
6/23/2013 21:45,31
6/23/2013 22:00,31.4
6/23/2013 22:15,33.2
6/23/2013 22:30,32.6
6/23/2013 22:45,33.4
6/23/2013 23:00,31.6
6/23/2013 23:15,30.2
6/23/2013 23:30,27.8
6/23/2013 23:45,29.6
6/24/2013 0:00,29.2
6/24/2013 0:15,27.2
6/24/2013 0:30,28.6
6/24/2013 0:45,30.4
6/24/2013 1:00,30
6/24/2013 1:15,26
6/24/2013 1:30,30.4
6/24/2013 1:45,28.4
6/24/2013 2:00,27.6
6/24/2013 2:15,27.4
6/24/2013 2:30,30.4
6/24/2013 2:45,29.4
6/24/2013 3:00,27.2
6/24/2013 3:15,29.8
6/24/2013 3:30,27.6
6/24/2013 3:45,29
6/24/2013 4:00,29.2
6/24/2013 4:15,28
6/24/2013 4:30,28.6
6/24/2013 4:45,36.8
6/24/2013 5:00,114.4
6/24/2013 5:15,154.2
6/24/2013 5:30,137.8
6/24/2013 5:45,133.8
6/24/2013 6:00,121.6
6/24/2013 6:15,111.4
6/24/2013 6:30,123
6/24/2013 6:45,113.4
6/24/2013 7:00,105.2
6/24/2013 7:15,118.8
6/24/2013 7:30,119.8
6/24/2013 7:45,108.6
6/24/2013 8:00,96
6/24/2013 8:15,94.4
6/24/2013 8:30,119.8
6/24/2013 8:45,115.2
6/24/2013 9:00,109.8
6/24/2013 9:15,115
6/24/2013 9:30,132.6
6/24/2013 9:45,126.2
6/24/2013 10:00,114.6
6/24/2013 10:15,117.2
6/24/2013 10:30,125.6
6/24/2013 10:45,115.4
6/24/2013 11:00,100.8
6/24/2013 11:15,112.6
6/24/2013 11:30,115.2
6/24/2013 11:45,122
6/24/2013 12:00,109.6
6/24/2013 12:15,113.8
6/24/2013 12:30,132.2
6/24/2013 12:45,119.6
6/24/2013 13:00,125
6/24/2013 13:15,110
6/24/2013 13:30,110.8
6/24/2013 13:45,118.4
6/24/2013 14:00,125.4
6/24/2013 14:15,109.2
6/24/2013 14:30,118.4
6/24/2013 14:45,108.4
6/24/2013 15:00,123.4
6/24/2013 15:15,113
6/24/2013 15:30,124.8
6/24/2013 15:45,125.2
6/24/2013 16:00,115.8
6/24/2013 16:15,41.6
6/24/2013 16:30,39.2
6/24/2013 16:45,26
6/24/2013 17:00,30.2
6/24/2013 17:15,32
6/24/2013 17:30,33.8
6/24/2013 17:45,28.8
6/24/2013 18:00,35.2
6/24/2013 18:15,31
6/24/2013 18:30,39.8
6/24/2013 18:45,44.6
6/24/2013 19:00,36
6/24/2013 19:15,40
6/24/2013 19:30,42
6/24/2013 19:45,42.4
6/24/2013 20:00,41.8
6/24/2013 20:15,37.4
6/24/2013 20:30,32.6
6/24/2013 20:45,34
6/24/2013 21:00,31.4
6/24/2013 21:15,30.8
6/24/2013 21:30,33
6/24/2013 21:45,33.6
6/24/2013 22:00,32.6
6/24/2013 22:15,32.4
6/24/2013 22:30,31.6
6/24/2013 22:45,32.8
6/24/2013 23:00,32.4
6/24/2013 23:15,30.4
6/24/2013 23:30,29.8
6/24/2013 23:45,28.6
6/25/2013 0:00,29
6/25/2013 0:15,29.8
6/25/2013 0:30,29.2
6/25/2013 0:45,27.4
6/25/2013 1:00,30.2
6/25/2013 1:15,28.4
6/25/2013 1:30,28.6
6/25/2013 1:45,29.4
6/25/2013 2:00,27.4
6/25/2013 2:15,30.2
6/25/2013 2:30,28
6/25/2013 2:45,27.8
6/25/2013 3:00,30
6/25/2013 3:15,28.6
6/25/2013 3:30,27.6
6/25/2013 3:45,29.6
6/25/2013 4:00,29.6
6/25/2013 4:15,28.4
6/25/2013 4:30,27
6/25/2013 4:45,30.6
6/25/2013 5:00,82.2
6/25/2013 5:15,137
6/25/2013 5:30,117.4
6/25/2013 5:45,122
6/25/2013 6:00,91.8
6/25/2013 6:15,106.8
6/25/2013 6:30,101
6/25/2013 6:45,82.6
6/25/2013 7:00,79.2
6/25/2013 7:15,86.2
6/25/2013 7:30,98
6/25/2013 7:45,90
6/25/2013 8:00,85.2
6/25/2013 8:15,106
6/25/2013 8:30,117.4
6/25/2013 8:45,104.2
6/25/2013 9:00,108
6/25/2013 9:15,103.6
6/25/2013 9:30,116.2
6/25/2013 9:45,115.8
6/25/2013 10:00,127.4
6/25/2013 10:15,101.4
6/25/2013 10:30,110
6/25/2013 10:45,100.8
6/25/2013 11:00,114.4
6/25/2013 11:15,99
6/25/2013 11:30,96.6
6/25/2013 11:45,96.6
6/25/2013 12:00,106.2
6/25/2013 12:15,118.2
6/25/2013 12:30,118
6/25/2013 12:45,106.8
6/25/2013 13:00,100.8
6/25/2013 13:15,128.6
6/25/2013 13:30,126.8
6/25/2013 13:45,122.8
6/25/2013 14:00,132.2
6/25/2013 14:15,136.4
6/25/2013 14:30,142
6/25/2013 14:45,144.6
6/25/2013 15:00,125.2
6/25/2013 15:15,121.8
6/25/2013 15:30,116.8
6/25/2013 15:45,115
6/25/2013 16:00,110.8
6/25/2013 16:15,64.8
6/25/2013 16:30,79.6
6/25/2013 16:45,68.6
6/25/2013 17:00,71
6/25/2013 17:15,73
6/25/2013 17:30,60.6
6/25/2013 17:45,67.2
6/25/2013 18:00,71.4
6/25/2013 18:15,73
6/25/2013 18:30,71
6/25/2013 18:45,65
6/25/2013 19:00,60.4
6/25/2013 19:15,70.2
6/25/2013 19:30,63
6/25/2013 19:45,61.6
6/25/2013 20:00,36.4
6/25/2013 20:15,32.4
6/25/2013 20:30,35
6/25/2013 20:45,39.2
6/25/2013 21:00,34.2
6/25/2013 21:15,33.6
6/25/2013 21:30,40.4
6/25/2013 21:45,36.2
6/25/2013 22:00,34.2
6/25/2013 22:15,39.4
6/25/2013 22:30,32
6/25/2013 22:45,38.8
6/25/2013 23:00,38.6
6/25/2013 23:15,29.8
6/25/2013 23:30,33.8
6/25/2013 23:45,31.8
6/26/2013 0:00,31.4
6/26/2013 0:15,34.6
6/26/2013 0:30,31.8
6/26/2013 0:45,29.4
6/26/2013 1:00,33.6
6/26/2013 1:15,31.8
6/26/2013 1:30,30.2
6/26/2013 1:45,35
6/26/2013 2:00,28.8
6/26/2013 2:15,31.6
6/26/2013 2:30,29.2
6/26/2013 2:45,31.2
6/26/2013 3:00,30
6/26/2013 3:15,28.8
6/26/2013 3:30,31.8
6/26/2013 3:45,29
6/26/2013 4:00,27.8
6/26/2013 4:15,29
6/26/2013 4:30,28.4
6/26/2013 4:45,30
6/26/2013 5:00,76.8
6/26/2013 5:15,151.2
6/26/2013 5:30,125.8
6/26/2013 5:45,117.6
6/26/2013 6:00,102.2
6/26/2013 6:15,89.6
6/26/2013 6:30,89.4
6/26/2013 6:45,94
6/26/2013 7:00,88
6/26/2013 7:15,91.2
6/26/2013 7:30,82.2
6/26/2013 7:45,85.8
6/26/2013 8:00,109.2
6/26/2013 8:15,110.2
6/26/2013 8:30,108
6/26/2013 8:45,95
6/26/2013 9:00,99
6/26/2013 9:15,107
6/26/2013 9:30,113.4
6/26/2013 9:45,115.2
6/26/2013 10:00,108.6
6/26/2013 10:15,107.8
6/26/2013 10:30,116.6
6/26/2013 10:45,108.4
6/26/2013 11:00,113.2
6/26/2013 11:15,110.8
6/26/2013 11:30,107.6
6/26/2013 11:45,93.8
6/26/2013 12:00,79.6
6/26/2013 12:15,88
6/26/2013 12:30,97.6
6/26/2013 12:45,105.6
6/26/2013 13:00,97
6/26/2013 13:15,95
6/26/2013 13:30,110.8
6/26/2013 13:45,119.2
6/26/2013 14:00,134.4
6/26/2013 14:15,134.8
6/26/2013 14:30,140.8
6/26/2013 14:45,149
6/26/2013 15:00,135.6
6/26/2013 15:15,127.2
6/26/2013 15:30,130.4
6/26/2013 15:45,130
6/26/2013 16:00,122.4
6/26/2013 16:15,52.4
6/26/2013 16:30,51.8
6/26/2013 16:45,54.2
6/26/2013 17:00,47.8
6/26/2013 17:15,59
6/26/2013 17:30,51.2
6/26/2013 17:45,52.8
6/26/2013 18:00,56
6/26/2013 18:15,51.4
6/26/2013 18:30,54
6/26/2013 18:45,55.2
6/26/2013 19:00,55.2
6/26/2013 19:15,46
6/26/2013 19:30,44.6
6/26/2013 19:45,52.6
6/26/2013 20:00,45.2
6/26/2013 20:15,51.8
6/26/2013 20:30,47.4
6/26/2013 20:45,50.2
6/26/2013 21:00,50
6/26/2013 21:15,45
6/26/2013 21:30,53.2
6/26/2013 21:45,44
6/26/2013 22:00,46.4
6/26/2013 22:15,45.6
6/26/2013 22:30,45.2
6/26/2013 22:45,45.6
6/26/2013 23:00,45.4
6/26/2013 23:15,43.4
6/26/2013 23:30,43.2
6/26/2013 23:45,41.6
6/27/2013 0:00,40
6/27/2013 0:15,42
6/27/2013 0:30,43.6
6/27/2013 0:45,46.4
6/27/2013 1:00,44
6/27/2013 1:15,44.8
6/27/2013 1:30,45.2
6/27/2013 1:45,43.2
6/27/2013 2:00,44.2
6/27/2013 2:15,45.8
6/27/2013 2:30,44
6/27/2013 2:45,44.4
6/27/2013 3:00,43.2
6/27/2013 3:15,43.4
6/27/2013 3:30,45
6/27/2013 3:45,43.6
6/27/2013 4:00,45.6
6/27/2013 4:15,42.6
6/27/2013 4:30,43.4
6/27/2013 4:45,47.6
6/27/2013 5:00,106.6
6/27/2013 5:15,152.2
6/27/2013 5:30,127.2
6/27/2013 5:45,113.4
6/27/2013 6:00,100.8
6/27/2013 6:15,108.8
6/27/2013 6:30,109
6/27/2013 6:45,113.6
6/27/2013 7:00,92.6
6/27/2013 7:15,114.6
6/27/2013 7:30,123.2
6/27/2013 7:45,107.2
6/27/2013 8:00,113.4
6/27/2013 8:15,123
6/27/2013 8:30,119.4
6/27/2013 8:45,131.8
6/27/2013 9:00,115.8
6/27/2013 9:15,119.2
6/27/2013 9:30,121.4
6/27/2013 9:45,141
6/27/2013 10:00,142.8
6/27/2013 10:15,140.8
6/27/2013 10:30,142.6
6/27/2013 10:45,123.8
6/27/2013 11:00,136
6/27/2013 11:15,137.2
6/27/2013 11:30,148
6/27/2013 11:45,139.2
6/27/2013 12:00,142.4
6/27/2013 12:15,145.6
6/27/2013 12:30,148.2
6/27/2013 12:45,127.6
6/27/2013 13:00,163.6
6/27/2013 13:15,157.6
6/27/2013 13:30,145
6/27/2013 13:45,160.2
6/27/2013 14:00,178.2
6/27/2013 14:15,167.8
6/27/2013 14:30,155.6
6/27/2013 14:45,175.8
6/27/2013 15:00,152.8
6/27/2013 15:15,158.2
6/27/2013 15:30,151
6/27/2013 15:45,162.4
6/27/2013 16:00,155.6
6/27/2013 16:15,50.6
6/27/2013 16:30,51.4
6/27/2013 16:45,48.4
6/27/2013 17:00,46.4
6/27/2013 17:15,47.4
6/27/2013 17:30,46.6
6/27/2013 17:45,49.6
6/27/2013 18:00,47.2
6/27/2013 18:15,58.4
6/27/2013 18:30,63.4
6/27/2013 18:45,65.6
6/27/2013 19:00,57
6/27/2013 19:15,62.6
6/27/2013 19:30,59.8
6/27/2013 19:45,60
6/27/2013 20:00,51
6/27/2013 20:15,49.6
6/27/2013 20:30,35.2
6/27/2013 20:45,39.4
6/27/2013 21:00,42.2
6/27/2013 21:15,39.4
6/27/2013 21:30,36.8
6/27/2013 21:45,45
6/27/2013 22:00,38.8
6/27/2013 22:15,37.8
6/27/2013 22:30,42.2
6/27/2013 22:45,39.4
6/27/2013 23:00,39
6/27/2013 23:15,37.2
6/27/2013 23:30,35.4
6/27/2013 23:45,35
6/28/2013 0:00,35
6/28/2013 0:15,32.4
6/28/2013 0:30,34.4
6/28/2013 0:45,30.8
6/28/2013 1:00,33
6/28/2013 1:15,32.4
6/28/2013 1:30,32
6/28/2013 1:45,35.2
6/28/2013 2:00,31.4
6/28/2013 2:15,32.2
6/28/2013 2:30,32.2
6/28/2013 2:45,31.2
6/28/2013 3:00,33
6/28/2013 3:15,32.6
6/28/2013 3:30,31
6/28/2013 3:45,32.8
6/28/2013 4:00,31.4
6/28/2013 4:15,30.8
6/28/2013 4:30,33.4
6/28/2013 4:45,40
6/28/2013 5:00,133.4
6/28/2013 5:15,191.4
6/28/2013 5:30,162.4
6/28/2013 5:45,149.6
6/28/2013 6:00,138.8
6/28/2013 6:15,117.4
6/28/2013 6:30,103.8
6/28/2013 6:45,121
6/28/2013 7:00,120.6
6/28/2013 7:15,130
6/28/2013 7:30,110.2
6/28/2013 7:45,100.4
6/28/2013 8:00,113.4
6/28/2013 8:15,105.2
6/28/2013 8:30,123.6
6/28/2013 8:45,129.8
6/28/2013 9:00,112
6/28/2013 9:15,119.4
6/28/2013 9:30,117.8
6/28/2013 9:45,132.2
6/28/2013 10:00,130.2
6/28/2013 10:15,130.8
6/28/2013 10:30,149.4
6/28/2013 10:45,149.2
6/28/2013 11:00,134.2
6/28/2013 11:15,114.2
6/28/2013 11:30,116
6/28/2013 11:45,123.4
6/28/2013 12:00,116.6
6/28/2013 12:15,113
6/28/2013 12:30,110.2
6/28/2013 12:45,127.8
6/28/2013 13:00,132.6
6/28/2013 13:15,125.6
6/28/2013 13:30,138
6/28/2013 13:45,118.8
6/28/2013 14:00,124.2
6/28/2013 14:15,124.2
6/28/2013 14:30,118.6
6/28/2013 14:45,106.2
6/28/2013 15:00,124.2
6/28/2013 15:15,116.8
6/28/2013 15:30,116.6
6/28/2013 15:45,116.4
6/28/2013 16:00,110.2
6/28/2013 16:15,75.4
6/28/2013 16:30,84.8
6/28/2013 16:45,79.8
6/28/2013 17:00,71.8
6/28/2013 17:15,82
6/28/2013 17:30,77.6
6/28/2013 17:45,70
6/28/2013 18:00,77.8
6/28/2013 18:15,80.2
6/28/2013 18:30,83
6/28/2013 18:45,73.6
6/28/2013 19:00,81.4
6/28/2013 19:15,83
6/28/2013 19:30,81.6
6/28/2013 19:45,74
6/28/2013 20:00,70.4
6/28/2013 20:15,71.6
6/28/2013 20:30,88.2
6/28/2013 20:45,68.8
6/28/2013 21:00,71
6/28/2013 21:15,74.8
6/28/2013 21:30,63.2
6/28/2013 21:45,62.4
6/28/2013 22:00,55.4
6/28/2013 22:15,31
6/28/2013 22:30,33.4
6/28/2013 22:45,31.2
6/28/2013 23:00,34.6
6/28/2013 23:15,28
6/28/2013 23:30,28.2
6/28/2013 23:45,28.8
